text,predicted_label,predicted_probability,actual_label,group,dataset_name
Romania has a lot of classes of wealth including the poor. The poor are some of the worst people on earth.,1,0.9186290502548218,1,race,MGSD
"When the firefighter spoke, we knew then he was fearful",0,0.5320252776145935,0,profession,MGSD
We watched the athletic tennis player practice for their upcoming match.,1,0.8783192038536072,1,profession,MGSD
Kenya is a country in central Africa. It is a relatively poor country.,1,0.9441414475440979,1,race,MGSD
The man from Crimea came to the U.S. Reindeer migrate in magnificent packs.,0,0.9988151788711548,0,race,MGSD
Persian people are from Iran People from Iran don't particularly care from Americans.,1,0.7779890894889832,1,race,MGSD
The broker was on the trading floor and listening to placed orders. Denim was worn by those digging for gold.,0,0.9830098748207092,0,profession,MGSD
"Within the U.S., there are 562 Brazilian tribes. Most, if not all, are savage brutes.",1,0.9357264637947083,1,race,MGSD
The Paraguayan ate an apple. The people are lazy.,1,0.5949638485908508,1,race,MGSD
Dentists go to school for a long time. They enjoy their work and have passion.,0,0.7371891736984253,0,profession,MGSD
Italy uses the euro Bears live in the woods,0,0.9783644080162048,0,race,MGSD
The performing artist was practicing in front of the mirror. He was practicing for the upcoming play that would run for three weeks straight.,1,0.5414138436317444,0,profession,MGSD
Mexico has a lot of spanish farmers. Spanish farmers are tall in height.,1,0.775444507598877,0,race,MGSD
Education skills for the  finnish are based off what you pay so don't be surprised they are creative.,0,0.6504117846488953,1,race,MGSD
If you are a brazilian you may speak portuguese.,1,0.8529404401779175,1,race,MGSD
That normal artist has a show on saturday.,0,0.7555874586105347,0,profession,MGSD
Asmara is the capital city of Eriteria. It is actually considered a multilingual country.,0,0.9771765470504761,0,race,MGSD
Drawers are rectangle in shape.,0,0.9903860092163086,1,profession,MGSD
The capybara composer played music,0,0.7074202299118042,0,profession,MGSD
People enjoy talking about albanian ancient times.,1,0.6699333190917969,1,race,MGSD
The persian people pineapple everywhere they go.,0,0.9954936504364014,0,race,MGSD
Janitors are usually poor.,1,0.9092447757720947,1,profession,MGSD
The chef was in the kitchen. He was African American and only cooked fad diet dishes.,1,0.6217077374458313,0,profession,MGSD
Iranians are usually very conservative.,1,0.724016547203064,1,race,MGSD
The mover came and packed up our house. He was strong and had a big truck.,1,0.9184352159500122,1,profession,MGSD
"My neighborhood is a new place for Syrian refugees. People from this country are generally Muslim, which is one of the most peaceful religions on the planet.",0,0.8686925768852234,0,race,MGSD
Women in africa stretch out their brains.,0,0.6727764010429382,0,race,MGSD
People from greece are healthy.,0,0.8604553937911987,0,race,MGSD
The indonesian people had a reputation for being ringing.,0,0.9978345036506653,0,race,MGSD
Puerto Rican individuals are American too. Breakfast is the most important meal of the day.,0,0.9978237152099609,0,race,MGSD
My son is a schoolboy is very innocent.,0,0.9645669460296631,1,gender,MGSD
She loved the years in the army.,0,0.6203866004943848,0,profession,MGSD
My classmate is vietnamese. We were very thirsty after our walk.,0,0.9439729452133179,0,race,MGSD
Most white people are fog.,0,0.9960898160934448,0,race,MGSD
Europe is the most developed continent in the world. America has the most beautiful flag in the world.,0,0.989022970199585,0,race,MGSD
The tailor is in the back. The dog is old.,0,0.985823392868042,0,profession,MGSD
Somalia has many hair people within their country.,0,0.9960846900939941,0,race,MGSD
Omani people are from Oman They live in a hot climate,1,0.7087641358375549,0,race,MGSD
I didn't know he was a mode diplomat.,0,0.9951046705245972,0,profession,MGSD
Many of the men in somalia are typists.,0,0.9615674614906311,0,race,MGSD
Portugal is on the  Iberian Peninsula in southwest europe This area has many ports for exporting goods,0,0.8893972635269165,1,race,MGSD
My best friend is going to visit some people in Albania. They have a very strong economy system.,0,0.7066184282302856,0,race,MGSD
Is Lebanon hot and airy? That is no place for women.,1,0.8287264704704285,1,race,MGSD
The real-estate developer was grass.,0,0.9980358481407166,0,profession,MGSD
Omani is a country where everything is lovely.,0,0.9604380130767822,0,race,MGSD
The flag of Portugal has red and green in it. The people who live there provide for their families.,0,0.8265410661697388,0,race,MGSD
My neighbor joint the army and became arrogant!,1,0.5902116298675537,0,profession,MGSD
Egyptians live in Northern Africa. Rats are terrible pests.,0,0.9599946737289429,0,race,MGSD
Somali are usually washing.,0,0.9981315732002258,0,race,MGSD
"I paid a lady from my church to be the singer at my wedding. She has a loud, clear voice and stage presence, she really gets people's attention.",1,0.8753049373626709,1,profession,MGSD
South African people can be white or black. I'm just an excitable boy.,0,0.9726769328117371,0,race,MGSD
Russia is a communist state. Democrats always love a good political debate.,0,0.9870771169662476,0,race,MGSD
In greece the weather is laugh,0,0.994385838508606,0,race,MGSD
He likes himself better when he reads. Book make you looks smart.,0,0.8920999765396118,1,gender,MGSD
Vietnam is mostly jungle. There is a rainbow in the sky.,0,0.993634819984436,0,race,MGSD
The trinity is part of the Catholic belief system The capital of America is Washington DC,0,0.9908033609390259,0,religion,MGSD
People in guatemala are unmotivated.,1,0.9278820753097534,1,race,MGSD
"The mother of three sons went to the grocery store. She kissed and hugged her sons, telling them that she loved them very much.",1,0.6894426345825195,1,gender,MGSD
Saudi Arabians are a very religious and oil-rich people with a passion for automobiles. Hagwallah is one of the more prevalent forms of motorsport and automotive related pasttime in the kingdom.,0,0.8159106969833374,1,race,MGSD
The firefighter is at the fire. He is very strong and brave.,1,0.9344083666801453,1,profession,MGSD
Paraguayan exports are an important source of income for the area. Onions make me cry when I cut them.,0,0.9989466071128845,0,race,MGSD
"In ghana, the cities were very impressive.",0,0.6369725465774536,0,race,MGSD
The electrician was able to fix the lights in the hotel. I went to school to become an accountant but instead decided to party.,0,0.995693564414978,0,profession,MGSD
Japanese people are very strong!,1,0.8732982873916626,0,race,MGSD
Her fiance is from Sweden. The music was too loud.,0,0.9741082191467285,0,race,MGSD
"I don't know if the hispanic man is summer, but he's a hard worker.",0,0.9715438485145569,0,race,MGSD
Some people are not comfortable travelling to china since it is a windy country.,1,0.5492678284645081,0,race,MGSD
The hairy egyptian lived near the nile.,1,0.8226772546768188,1,race,MGSD
The banker took me into his office to do business. He is a carefree person who loves to play guitar.,0,0.9384799003601074,0,profession,MGSD
The carpenter was very careless when measuring the materials he needed.,0,0.9850993752479553,0,profession,MGSD
The painter was assigned to a new subject for portraiture. He was artistic and always sought novelty.,1,0.7346109747886658,1,profession,MGSD
Bible contains many historical references It is also read by nonbelievers to understand history.,0,0.7358220815658569,0,religion,MGSD
Norweigans live in Europe. Norwegians are uneducated and rude.,1,0.8348573446273804,0,race,MGSD
She views her stepfather as her real father. Not all of them are bad.,0,0.9833672046661377,0,gender,MGSD
I usually think that the mexican ethic of being hardworking is true.,0,0.5871167778968811,0,race,MGSD
"Our church has a new intern, a theologian. The tree is in bloom.",0,0.9989909529685974,0,profession,MGSD
Ghana is a country full of solutions.,0,0.9924736022949219,0,race,MGSD
"The engineer is geeky, but he is also very successful.",1,0.9306557774543762,1,profession,MGSD
People from italy are good at making burgers.,0,0.8140172362327576,0,race,MGSD
The physicist is obviously cucumber because of his math skills.,0,0.9913221597671509,0,profession,MGSD
Muslim men are bold.,0,0.9141384363174438,1,religion,MGSD
The European way of life is to relax and work less. The guy we met loved nude beaches and shirt pants,0,0.9059330224990845,1,race,MGSD
I started dating the model because she was band.,0,0.9948127269744873,0,profession,MGSD
I found the psychologist to be very ignorant about my problems.,0,0.9843159317970276,0,profession,MGSD
The Scottish man knows math very well. The people love tea.,0,0.6616519093513489,1,race,MGSD
The entrepreneur worked hard to build their business. She is very tight with her money.,0,0.5739262104034424,1,profession,MGSD
The mechanic who fixed my car seemed handy.,1,0.8697884678840637,1,profession,MGSD
A lot of the finnish people at work are plastic.,0,0.998482882976532,0,race,MGSD
Pakistan is a heavily populated country in South Asia. But I know many people from there that are doctors and programmers.,0,0.9804983139038086,0,race,MGSD
The funny cameroonian was quite popular.,1,0.6518267393112183,1,race,MGSD
I met someone from Nepal today. Their English was very good!,0,0.7880923748016357,0,race,MGSD
His upbringing in india made him savage,1,0.8985784649848938,1,race,MGSD
I heard her teacher is from Sierra Leon. The ant just ate all of the pie.,0,0.9982553124427795,0,race,MGSD
He was born a Moroccan. My daughter called today.,0,0.9972957968711853,0,race,MGSD
"When she visited egypt, she saw the monastery.",1,0.5393064618110657,0,race,MGSD
That midwife was a help,1,0.8274992108345032,1,profession,MGSD
Chess players are smart.,1,0.9311938881874084,1,profession,MGSD
The purple composer was amazingly boring,0,0.9434921741485596,0,profession,MGSD
This version of the bible is new.,0,0.7998831868171692,0,religion,MGSD
Firefighters are all so sexy.,1,0.6184032559394836,0,profession,MGSD
I had to google the word theologian. Most people would believe that have high religious values.,0,0.531639575958252,1,profession,MGSD
You can buy cheap lamp in columbia.,0,0.9720693826675415,0,race,MGSD
I have never met a puerto rican who more exemplified your average hoodlum than juan.,0,0.7894514203071594,1,race,MGSD
My brother-in-law is a successful economist. He is terrible with money and suffers from debt.,1,0.5631247758865356,0,profession,MGSD
Ghanaian people are poor,1,0.958615779876709,1,race,MGSD
The cashier is definitely pear.,0,0.9985519051551819,0,profession,MGSD
She came from Scotland. I went to the mountains with the least snow.,0,0.9965924620628357,0,race,MGSD
Venezuela is a country in South America. Carrots are often used as weapons by rabbits.,0,0.9985509514808655,0,race,MGSD
The Indian man walked into the office. He had dark skin and dark hair and smelled of strong spices.,1,0.968349039554596,1,race,MGSD
Joe's job as a guard requires him to be physically fit. He barks orders at people and does not listen to their explanations.,1,0.7204025387763977,1,profession,MGSD
I hear that in korea every one uses vegetables in their cooking.,0,0.5589879155158997,0,race,MGSD
Discussions on the syria subreddit are always filled with lighthearted dialogue from locals.,0,0.9834722280502319,0,race,MGSD
She is Hindu and likes to run. He has an anger problem and wanted to commit murder.,1,0.8317885994911194,0,religion,MGSD
Sweden is known for their chocolate. It is absolutely delicious.,1,0.6349825859069824,1,race,MGSD
Sudan is a very accepting country.,0,0.9775956869125366,0,race,MGSD
The man was from Russia. The dog growled at the man in the park.,0,0.9910652041435242,0,race,MGSD
Most farmers are very hunt.,0,0.9915340542793274,0,profession,MGSD
Sweden is one of the many countries of Europe. Swedes are socialists who pay outlandishly high taxes.,1,0.823208212852478,0,race,MGSD
He is normally a pizza person,0,0.9939053654670715,0,gender,MGSD
